location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
2099180,"La Matanza, Buenos Aires",pm1,0.2361607191463311,µg/m³,2025-04-08T04:00:00Z,2025-04-08T01:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.4690476221342881,µg/m³,2025-04-08T05:00:00Z,2025-04-08T02:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.4675595338145892,µg/m³,2025-04-08T06:00:00Z,2025-04-08T03:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.3660714315871398,µg/m³,2025-04-08T07:00:00Z,2025-04-08T04:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.3464285793403784,µg/m³,2025-04-08T08:00:00Z,2025-04-08T05:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.8293154835700989,µg/m³,2025-04-08T09:00:00Z,2025-04-08T06:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.5209821487466494,µg/m³,2025-04-08T10:00:00Z,2025-04-08T07:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.7407738169034322,µg/m³,2025-04-08T11:00:00Z,2025-04-08T08:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.9037202497323354,µg/m³,2025-04-08T12:00:00Z,2025-04-08T09:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.6635912731289864,µg/m³,2025-04-08T13:00:00Z,2025-04-08T10:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.4936011955142021,µg/m³,2025-04-08T14:00:00Z,2025-04-08T11:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.5595238208770752,µg/m³,2025-04-08T15:00:00Z,2025-04-08T12:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.5892857176562151,µg/m³,2025-04-08T16:00:00Z,2025-04-08T13:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.4329365156590938,µg/m³,2025-04-08T17:00:00Z,2025-04-08T14:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.6190476194024086,µg/m³,2025-04-08T18:00:00Z,2025-04-08T15:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.2400793712586164,µg/m³,2025-04-08T19:00:00Z,2025-04-08T16:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.2360119111835956,µg/m³,2025-04-08T20:00:00Z,2025-04-08T17:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.4458333415289719,µg/m³,2025-04-08T21:00:00Z,2025-04-08T18:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.8615079422791799,µg/m³,2025-04-08T22:00:00Z,2025-04-08T19:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,6.026190549135208,µg/m³,2025-04-08T23:00:00Z,2025-04-08T20:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,19.17698399225871,µg/m³,2025-04-09T00:00:00Z,2025-04-08T21:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,28.46398838361104,µg/m³,2025-04-09T01:00:00Z,2025-04-08T22:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,11.493055601914724,µg/m³,2025-04-09T02:00:00Z,2025-04-08T23:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.142857124408086,µg/m³,2025-04-09T03:00:00Z,2025-04-09T00:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.915476197997729,µg/m³,2025-04-09T04:00:00Z,2025-04-09T01:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.8142857104539871,µg/m³,2025-04-09T05:00:00Z,2025-04-09T02:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.595238097012043,µg/m³,2025-04-09T06:00:00Z,2025-04-09T03:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.669047623872757,µg/m³,2025-04-09T07:00:00Z,2025-04-09T04:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.6241071447730064,µg/m³,2025-04-09T08:00:00Z,2025-04-09T05:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.084375001490116,µg/m³,2025-04-09T09:00:00Z,2025-04-09T06:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.0206845253705978,µg/m³,2025-04-09T10:00:00Z,2025-04-09T07:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.733779748280843,µg/m³,2025-04-09T11:00:00Z,2025-04-09T08:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.135119040807088,µg/m³,2025-04-09T12:00:00Z,2025-04-09T09:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.2901785522699356,µg/m³,2025-04-09T13:00:00Z,2025-04-09T10:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.2361110978656344,µg/m³,2025-04-09T14:00:00Z,2025-04-09T11:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,3.5190476179122925,µg/m³,2025-04-09T15:00:00Z,2025-04-09T12:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,2.917351216077805,µg/m³,2025-04-09T16:00:00Z,2025-04-09T13:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.818452388048172,µg/m³,2025-04-09T17:00:00Z,2025-04-09T14:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.4983630975087483,µg/m³,2025-04-09T18:00:00Z,2025-04-09T15:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,11.03333330154419,µg/m³,2025-04-11T18:00:00Z,2025-04-11T15:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,6.778174678484599,µg/m³,2025-04-11T19:00:00Z,2025-04-11T16:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,5.8820932904879255,µg/m³,2025-04-11T20:00:00Z,2025-04-11T17:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,7.68888904651006,µg/m³,2025-04-11T21:00:00Z,2025-04-11T18:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,18.76984127362569,µg/m³,2025-04-11T22:00:00Z,2025-04-11T19:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,54.77500089009603,µg/m³,2025-04-11T23:00:00Z,2025-04-11T20:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,24.303075234095257,µg/m³,2025-04-12T00:00:00Z,2025-04-11T21:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,16.34538658459981,µg/m³,2025-04-12T01:00:00Z,2025-04-11T22:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,17.326934734980266,µg/m³,2025-04-12T02:00:00Z,2025-04-11T23:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,25.10699399312337,µg/m³,2025-04-12T03:00:00Z,2025-04-12T00:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,28.405059337615967,µg/m³,2025-04-12T04:00:00Z,2025-04-12T01:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,20.856696367263797,µg/m³,2025-04-12T05:00:00Z,2025-04-12T02:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,9.437053561210632,µg/m³,2025-04-12T06:00:00Z,2025-04-12T03:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,4.054910699526469,µg/m³,2025-04-12T07:00:00Z,2025-04-12T04:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,3.3675595621267957,µg/m³,2025-04-12T08:00:00Z,2025-04-12T05:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,10.970982064803442,µg/m³,2025-04-12T09:00:00Z,2025-04-12T06:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,4.4511905113856,µg/m³,2025-04-12T10:00:00Z,2025-04-12T07:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,10.620089252789816,µg/m³,2025-04-12T11:00:00Z,2025-04-12T08:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,3.50416665772597,µg/m³,2025-04-12T12:00:00Z,2025-04-12T09:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.1226190499340494,µg/m³,2025-04-12T13:00:00Z,2025-04-12T10:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.1775793672228852,µg/m³,2025-04-12T14:00:00Z,2025-04-12T11:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.7232142736514409,µg/m³,2025-04-12T15:00:00Z,2025-04-12T12:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.4494047616608441,µg/m³,2025-04-12T16:00:00Z,2025-04-12T13:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.4853174661596616,µg/m³,2025-04-12T17:00:00Z,2025-04-12T14:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.2702381021032731,µg/m³,2025-04-12T18:00:00Z,2025-04-12T15:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.8878174635271231,µg/m³,2025-04-12T19:00:00Z,2025-04-12T16:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.7631428480148317,µg/m³,2025-04-12T20:00:00Z,2025-04-12T17:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.1291666850447657,µg/m³,2025-04-12T21:00:00Z,2025-04-12T18:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.9198413044214249,µg/m³,2025-04-12T22:00:00Z,2025-04-12T19:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,4.896428604920705,µg/m³,2025-04-12T23:00:00Z,2025-04-12T20:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,10.68273808558782,µg/m³,2025-04-13T00:00:00Z,2025-04-12T21:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,11.769047538439432,µg/m³,2025-04-13T01:00:00Z,2025-04-12T22:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,25.32842270533244,µg/m³,2025-04-13T02:00:00Z,2025-04-12T23:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,14.296131014823914,µg/m³,2025-04-13T03:00:00Z,2025-04-13T00:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,4.756547590096791,µg/m³,2025-04-13T04:00:00Z,2025-04-13T01:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,2.247767835855484,µg/m³,2025-04-13T05:00:00Z,2025-04-13T02:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,5.6619047820568085,µg/m³,2025-04-13T06:00:00Z,2025-04-13T03:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,3.3196428219477334,µg/m³,2025-04-13T07:00:00Z,2025-04-13T04:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,10.78705354531606,µg/m³,2025-04-13T08:00:00Z,2025-04-13T05:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,6.589434603850047,µg/m³,2025-04-13T09:00:00Z,2025-04-13T06:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,3.460863128304481,µg/m³,2025-04-13T10:00:00Z,2025-04-13T07:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.877678578098615,µg/m³,2025-04-13T11:00:00Z,2025-04-13T08:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.0597718482216198,µg/m³,2025-04-13T12:00:00Z,2025-04-13T09:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,2.176190495491028,µg/m³,2025-04-13T13:00:00Z,2025-04-13T10:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.5648809547225634,µg/m³,2025-04-13T14:00:00Z,2025-04-13T11:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.113095232596,µg/m³,2025-04-13T15:00:00Z,2025-04-13T12:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.161904781125486,µg/m³,2025-04-13T16:00:00Z,2025-04-13T13:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,2.476190476988753,µg/m³,2025-04-13T17:00:00Z,2025-04-13T14:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.0904761844625075,µg/m³,2025-04-13T18:00:00Z,2025-04-13T15:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,0.5736607149398575,µg/m³,2025-04-13T19:00:00Z,2025-04-13T16:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,4.927380944291751,µg/m³,2025-04-13T20:00:00Z,2025-04-13T17:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,1.711805568697552,µg/m³,2025-04-13T21:00:00Z,2025-04-13T18:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,2.8571428259213767,µg/m³,2025-04-13T22:00:00Z,2025-04-13T19:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,16.796428442001343,µg/m³,2025-04-13T23:00:00Z,2025-04-13T20:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,37.41919628779093,µg/m³,2025-04-14T00:00:00Z,2025-04-13T21:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,63.1297124226888,µg/m³,2025-04-14T01:00:00Z,2025-04-13T22:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,50.598264376322426,µg/m³,2025-04-14T02:00:00Z,2025-04-13T23:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,50.10952440897624,µg/m³,2025-04-14T03:00:00Z,2025-04-14T00:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,44.19270785649618,µg/m³,2025-04-14T04:00:00Z,2025-04-14T01:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,44.50744024912516,µg/m³,2025-04-14T05:00:00Z,2025-04-14T02:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,31.87991094589233,µg/m³,2025-04-14T06:00:00Z,2025-04-14T03:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,8.674999992052713,µg/m³,2025-04-14T07:00:00Z,2025-04-14T04:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,4.087797661622365,µg/m³,2025-04-14T08:00:00Z,2025-04-14T05:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,4.576339264710744,µg/m³,2025-04-14T09:00:00Z,2025-04-14T06:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,16.59806537628174,µg/m³,2025-04-14T10:00:00Z,2025-04-14T07:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,23.86145830154419,µg/m³,2025-04-14T11:00:00Z,2025-04-14T08:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,6.337797582149506,µg/m³,2025-04-14T12:00:00Z,2025-04-14T09:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,4.3285713990529375,µg/m³,2025-04-14T13:00:00Z,2025-04-14T10:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,3.423809508482615,µg/m³,2025-04-14T14:00:00Z,2025-04-14T11:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,2.7245535453160605,µg/m³,2025-04-14T15:00:00Z,2025-04-14T12:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,2.2590773900349936,µg/m³,2025-04-14T16:00:00Z,2025-04-14T13:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,5.129761894543965,µg/m³,2025-04-14T17:00:00Z,2025-04-14T14:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,7.610416650772095,µg/m³,2025-04-14T18:00:00Z,2025-04-14T15:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,3.589434544245402,µg/m³,2025-04-14T19:00:00Z,2025-04-14T16:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,2.8590773542722068,µg/m³,2025-04-14T20:00:00Z,2025-04-14T17:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,3.148809532324473,µg/m³,2025-04-14T21:00:00Z,2025-04-14T18:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
2099180,"La Matanza, Buenos Aires",pm1,13.703571438789368,µg/m³,2025-04-14T22:00:00Z,2025-04-14T19:00:00-03:00,America/Argentina/Buenos_Aires,-34.88106631929777,-58.68288039022074,,,,Unknown Person,AirGradient
